3970,35.173858,0.000000,0.968297,9.999000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,4,1,,0.039777,3970,3932,33,23
4001,35.576217,0.000000,0.044721,10.004000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,0,random_loss,0.000000,4001,3965,35,23
4029,35.776976,0.000000,0.290000,10.006000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,0,random_loss,0.000000,4029,3990,38,23
4057,35.971510,0.000000,0.346554,10.007000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.059436,4057,4017,39,23
4085,36.176004,0.000000,0.311127,10.006000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,7,1,,0.041172,4085,4037,40,23
4116,36.574873,0.000000,0.156205,10.003000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.046486,4116,4072,43,23
4144,36.776503,0.000000,0.094340,10.001000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.039355,4144,4098,45,23
4172,36.975685,0.000000,0.063246,10.000000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.053018,4172,4124,47,23
4200,37.176991,0.000000,0.041231,9.999000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,8,1,,0.036888,4200,4141,50,25
4231,37.573185,0.000000,0.261725,9.997000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.059060,4231,4178,52,25
4259,37.776151,0.000000,0.680147,9.996000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.044346,4259,4203,55,25
4287,37.975106,0.000000,1.281444,9.994000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.061721,4287,4227,59,25
4315,38.174803,0.000000,1.946099,9.994000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,6,1,,0.042781,4315,4247,61,25
4347,38.602081,-0.009202,2.591175,9.995000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.051499,4347,4281,65,25
4374,38.855168,-0.010000,3.228173,9.997000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.049577,4374,4307,66,25
4402,39.105177,-0.011502,3.843682,9.999000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.072650,4402,4331,70,25
4430,39.288251,-0.007305,4.393311,9.999000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.066075,4430,4357,72,25
4459,39.604562,-0.003674,4.929573,9.999000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.078970,4459,4384,74,25
4487,39.856715,-0.001908,5.476030,9.997000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.093538,4487,4407,79,25
4515,40.105394,-0.002002,6.033855,9.994000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,21,0,1,,0.051338,4515,4419,95,25
4543,40.283908,-0.002564,6.611776,9.991000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,47,0,1,,0.064729,4543,4432,110,25
4572,40.602946,-0.006238,7.183704,9.989000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,72,0,0,throttle,0.000000,4572,4445,126,25
4600,40.732617,-0.018171,7.661111,9.988000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,98,2,0,throttle,0.000000,4600,4456,141,25
4632,41.100939,-0.034029,7.869553,9.991000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,124,0,0,throttle,0.000000,4632,4471,160,25
4660,41.284773,-0.035119,7.731359,9.995000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,145,0,1,,0.132855,4660,4481,178,25
4689,41.607350,-0.014667,7.260056,9.998000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,166,0,0,throttle,0.000000,4689,4492,196,25
4717,41.853293,0.012338,6.563067,9.993000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,187,0,0,random_loss,0.000000,4717,4502,214,25
4745,42.105803,0.018321,5.864408,9.986000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,211,0,1,,0.124718,4745,4514,230,25
4773,42.285494,0.008474,5.242307,9.979000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,235,0,1,,0.108845,4773,4526,246,25
4802,42.604507,-0.003724,4.679654,9.977000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,259,0,0,random_loss,0.000000,4802,4538,263,25
