2004,17.792934,0.050000,0.051962,10.006000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2004,2003,0,17
2034,18.042883,0.050000,0.051962,9.986000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2034,2033,0,17
2051,18.293083,0.030000,0.033166,9.969000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2051,2050,0,17
2076,18.543322,0.000000,0.010000,9.958000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2076,2075,0,19
2106,18.793395,0.001707,0.014340,9.958000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2106,2105,0,19
2147,19.043453,-0.021257,0.096051,9.954000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2147,2146,0,19
2167,19.293709,-0.021045,0.373491,9.954000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2167,2166,0,19
2195,19.543667,-0.019529,0.878168,9.955000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2195,2194,0,19
2227,19.793176,-0.028806,2.191114,9.958000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2227,2226,0,19
2265,20.043039,-0.032531,2.810501,9.961000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2265,2264,0,19
2285,20.292826,-0.032236,3.361707,9.965000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2285,2284,0,19
2310,20.543581,-0.028995,3.858973,9.970000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2310,2309,0,19
2346,20.793709,-0.019758,4.743580,9.977000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2346,2345,0,19
2375,21.042918,-0.015681,5.171909,9.980000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,2375,2374,0,19
