0.2245,1850,16.431736,0.005814,0.027119,9.955000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.037111,1850,1805,44,17
0.2245,1878,16.735768,-0.021199,0.033308,9.950000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.046702,1878,1832,45,19
0.2245,1907,16.935994,-0.020000,0.096437,9.951000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.026406,1907,1860,46,19
0.2245,1935,17.138518,-0.020000,0.366742,9.951000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.027672,1935,1888,46,19
0.2245,1966,17.429157,-0.018498,0.864889,9.951000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.047323,1966,1919,46,19
0.2245,1995,17.737462,-0.022670,1.509490,9.952000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,0,0.000000,1995,1947,47,19
0.2245,2024,17.934831,-0.030000,2.810605,9.957000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.050250,2024,1975,48,19
0.2245,2052,18.139569,-0.030000,3.363733,9.961000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.045941,2052,2003,48,19
0.2245,2083,18.430523,-0.032594,3.862008,9.966000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.030414,2083,2034,48,19
0.2245,2112,18.736867,-0.027862,4.312131,9.970000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.049917,2112,2061,50,19
0.2245,2141,18.935790,-0.010000,5.160203,9.977000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.056269,2141,2088,52,19
0.2245,2169,19.140985,-0.010000,5.594336,9.979000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.034315,2169,2116,52,19
0.2245,2200,19.432689,-0.012493,6.043948,9.981000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.051112,2200,2147,52,19
0.2245,2229,19.733960,-0.010386,6.503832,9.982000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.041520,2229,2176,52,19
0.2245,2258,19.937488,-0.010000,7.392016,9.986000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.046554,2258,2204,53,19
0.2245,2286,20.140201,-0.020000,7.726247,9.989000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.040848,2286,2232,53,19
0.2245,2317,20.432203,-0.031086,7.901774,9.994000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.065952,2317,2262,54,19
0.2245,2346,20.738367,-0.033307,7.846066,10.000000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.060608,2346,2291,54,19
0.2245,2375,20.940770,0.000000,7.106335,10.006000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.087039,2375,2319,55,19
0.2245,2404,21.139207,0.020444,6.556144,10.003000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1,0,1,0.073218,2404,2346,57,19
0.2245,2434,21.430643,0.026545,6.009077,9.998000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,7,0,1,0.083983,2434,2349,84,19
0.2245,2463,21.736365,0.021412,5.504954,9.992000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,11,0,0,0.000000,2463,2351,111,19
0.2245,2492,21.938581,0.000000,4.590272,9.986000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,37,0,1,0.092088,2492,2364,127,19
0.2245,2520,22.139627,0.000000,4.143489,9.986000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,65,0,1,0.070075,2520,2378,141,19
0.2245,2551,22.432873,-0.006655,3.689838,9.988000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,94,1,0,0.000000,2551,2392,157,19
0.2245,2580,22.735113,-0.008426,3.206926,9.990000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,122,0,0,0.000000,2580,2407,172,19
0.2245,2609,22.939481,0.000000,2.166403,9.995000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,149,0,1,0.101820,2609,2420,188,20
0.2245,2637,23.139140,0.000000,1.611986,9.998000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,177,0,1,0.084423,2637,2434,202,20
0.2245,2668,23.434336,-0.005094,1.057927,10.001000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,207,0,1,0.106242,2668,2449,218,20
0.2245,2697,23.736421,-0.004111,0.493216,10.002000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,236,0,0,0.000000,2697,2464,232,20
0.2245,2726,23.940163,0.000000,0.252389,10.007000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,265,0,1,0.087446,2726,2478,247,20
0.2245,2754,24.138051,0.000000,0.322025,10.008000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,291,0,1,0.089413,2754,2491,262,20
0.2245,2785,24.430891,0.008497,0.294479,10.008000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,320,0,0,0.000000,2785,2506,278,20
