1331,25.361195,0.000000,0.014142,0.001000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1331,1330,0,0
1356,25.609602,0.000000,0.014142,0.001000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1356,1355,0,0
1381,25.856262,0.000000,0.014142,0.001000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1381,1380,0,0
1407,26.110086,0.000000,0.014142,0.000000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1407,1406,0,0
1432,26.355955,0.000000,0.014142,0.000000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1432,1431,0,0
1457,26.606134,0.000000,0.014142,0.000000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1457,1456,0,0
1482,26.856997,0.000000,0.014142,0.000000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1482,1481,0,0
1509,27.104611,0.000000,0.014142,0.000000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1509,1508,0,0
1534,27.355749,0.000000,0.022361,0.000000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1534,1533,0,0
1560,27.608387,0.000000,0.022361,0.000000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1560,1559,0,0
1585,27.859035,0.000000,0.022361,0.000000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1585,1584,0,0
1611,28.107367,0.000000,0.022361,-0.001000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1611,1610,0,0
1636,28.358409,0.000000,0.022361,-0.001000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1636,1635,0,0
1661,28.608035,0.000000,0.022361,-0.001000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1661,1660,0,0
1686,28.855361,0.000000,0.022361,-0.002000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1686,1685,0,0
1712,29.105384,0.000000,0.022361,-0.002000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1712,1711,0,0
1737,29.357671,0.000000,0.022361,-0.002000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1737,1736,0,0
1762,29.607128,0.000000,0.022361,-0.002000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1762,1761,0,0
